,shortName,playerName,team,position,averageCushion,averageSeparation,averageTargetedAirYards,shareOfTeamAirYards,receptions,targets,catchPercentage,receivingYards,receivingTouchdowns,avgYAC,expectedAvgYAC,avgYACAboveExpectation,season,seasonType,week
390,D.Allen,Dwayne Allen,IND,TE,3.5,3.6,7.2,11.72,6,6,100,50,1,2.9,4.1,-1.2,2016,REG,5
391,E.Royal,Eddie Royal,CHI,WR,7.2,2.8,7.1,17.88,7,9,77.78,43,0,2.2,2.2,0,2016,REG,5
392,E.Sanders,Emmanuel Sanders,DEN,WR,6.2,2.7,11.6,32.75,7,9,77.78,80,0,1.1,2.6,-1.5,2016,REG,5
393,G.Celek,Garrett Celek,SF,TE,3.8,2.1,10.4,18.47,1,5,20,4,0,-0.7,1.3,-2.1,2016,REG,5
394,G.Barnidge,Gary Barnidge,CLE,TE,6.3,1.6,10.8,21.51,5,8,62.5,76,0,2.8,2.5,0.3,2016,REG,5
395,G.Tate,Golden Tate,DET,WR,5.5,2.1,5.5,26.94,3,5,60,39,0,9.6,8.2,1.4,2016,REG,5
396,G.Olsen,Greg Olsen,CAR,TE,4.9,2.7,12.2,54.24,9,13,69.23,181,0,7,6.3,0.6,2016,REG,5
397,J.Strong,Jaelen Strong,HOU,WR,4.9,2.1,9.2,21.25,5,9,55.56,39,0,2.6,2.8,-0.2,2016,REG,5
398,J.Witten,Jason Witten,DAL,TE,6.9,1.5,10.8,33.89,3,5,60,43,0,5.1,4.4,0.7,2016,REG,5
399,J.Kerley,Jeremy Kerley,SF,WR,7.5,3.6,9.7,47.76,8,14,57.14,102,1,2.6,2.8,-0.2,2016,REG,5
400,J.James,Jesse James,PIT,TE,4.4,3.4,4.2,9.75,6,8,75,43,1,3.3,3.6,-0.3,2016,REG,5
401,J.Brown,John Brown,ARI,WR,4.1,1.6,17.3,24.16,1,5,20,11,0,7.6,7,0.6,2016,REG,5
402,J.Reed,Jordan Reed,WAS,TE,4.8,3.3,6.2,20.41,8,11,72.73,53,0,3.3,3.5,-0.3,2016,REG,5
403,J.Nelson,Jordy Nelson,GB,WR,3.7,1.6,19,56.45,4,13,30.77,38,1,2.7,2.2,0.4,2016,REG,5
404,J.Edelman,Julian Edelman,NE,WR,7.5,3.3,7.6,22.49,5,10,50,35,0,3.2,4.4,-1.2,2016,REG,5
405,J.Jones,Julio Jones,ATL,WR,6,2.1,15.6,33.53,2,6,33.33,29,0,9.3,8.8,0.5,2016,REG,5
406,K.Benjamin,Kelvin Benjamin,CAR,WR,6.2,2,10.5,32.13,5,9,55.56,70,0,0.9,2,-1.1,2016,REG,5
407,K.Britt,Kenny Britt,LAR,WR,6.5,2.7,8.4,24.52,5,6,83.33,75,0,8.3,6.2,2.1,2016,REG,5
408,L.Fitzgerald,Larry Fitzgerald,ARI,WR,5.5,2.1,9.8,21.95,6,8,75,81,2,2.6,3.7,-1.1,2016,REG,5
409,M.Goodwin,Marquise Goodwin,BUF,WR,7.5,2.6,6.2,18.17,2,6,33.33,13,1,0.8,1.3,-0.5,2016,REG,5
410,M.Bennett,Martellus Bennett,NE,TE,7.6,4.1,5.3,12.57,6,8,75,67,3,5.7,6.2,-0.6,2016,REG,5
411,M.Jones,Marvin Jones,DET,WR,2.7,1.2,7.9,38.63,4,5,80,37,1,2.9,3.4,-0.5,2016,REG,5
412,M.Crabtree,Michael Crabtree,OAK,WR,5.1,1.6,12.4,25.82,3,7,42.86,47,1,-0.3,-0.4,0.1,2016,REG,5
413,M.Evans,Mike Evans,TB,WR,6.6,1.6,20.1,65.91,6,12,50,89,1,-0.1,1.3,-1.4,2016,REG,5
414,M.Wallace,Mike Wallace,BAL,WR,7,1.8,8.4,24.41,7,11,63.64,63,0,0.9,1.2,-0.2,2016,REG,5
415,M.Sanu,Mohamed Sanu,ATL,WR,6.8,2,10,21.41,3,6,50,43,0,2.1,2.8,-0.7,2016,REG,5
416,N.Agholor,Nelson Agholor,PHI,WR,5.2,0.7,16.7,47.97,2,7,28.57,27,0,0.7,2.3,-1.6,2016,REG,5
417,O.Beckham,Odell Beckham,NYG,WR,4.7,3.5,9.2,40.22,5,12,41.67,56,1,4.2,5.6,-1.4,2016,REG,5
418,P.Garcon,Pierre Garcon,WAS,WR,4.6,2.2,13.6,28.22,5,7,71.43,56,1,0.2,1.2,-1,2016,REG,5
419,Q.Enunwa,Quincy Enunwa,NYJ,WR,6.6,2.8,7.6,19.3,4,7,57.14,51,0,7.2,5.6,1.5,2016,REG,5
420,R.Cobb,Randall Cobb,GB,WR,4.9,4,4.9,12.2,9,11,81.82,108,0,7.6,5.2,2.4,2016,REG,5
421,R.Louis,Ricardo Louis,CLE,WR,5.8,1.3,22.8,28.48,2,5,40,13,0,1.7,2.5,-0.8,2016,REG,5
422,R.Rodgers,Richard Rodgers,GB,TE,8.2,2.1,9.1,10.4,1,5,20,6,0,7.1,6.4,0.7,2016,REG,5
423,R.Gronkowski,Rob Gronkowski,NE,TE,5.8,2.4,11.9,24.51,5,7,71.43,109,0,9.7,4.3,5.4,2016,REG,5
424,R.Woods,Robert Woods,BUF,WR,6.3,3.3,13.4,39.12,2,6,33.33,26,0,2.2,3.9,-1.7,2016,REG,5
425,R.Griffin,Ryan Griffin,HOU,TE,7,2.8,7.2,11.12,2,6,33.33,8,0,1.2,1.4,-0.2,2016,REG,5
426,S.Coates,Sammie Coates,PIT,WR,6.4,3.1,15.8,50.36,6,11,54.55,139,2,8.9,5.6,3.3,2016,REG,5
427,S.Shepard,Sterling Shepard,NYG,WR,3.3,1.9,10.5,26.73,2,7,28.57,14,0,2.9,4,-1.1,2016,REG,5
428,T.Hilton,T.Y. Hilton,IND,WR,7.7,2.5,14.3,42.52,10,11,90.91,171,1,2.8,4,-1.1,2016,REG,5
429,T.Austin,Tavon Austin,LAR,WR,9.8,2.5,5.5,26.76,7,10,70,59,0,1.5,4.2,-2.7,2016,REG,5
430,T.Williams,Terrance Williams,DAL,WR,4.6,2.5,11.1,34.67,5,5,100,70,0,2.9,3.1,-0.2,2016,REG,5
431,T.Pryor,Terrelle Pryor,CLE,WR,5.5,3.8,8.6,12.95,5,6,83.33,48,0,1.7,2.7,-1,2016,REG,5
432,T.Benjamin,Travis Benjamin,LAC,WR,9.1,3.4,17.9,43.48,7,11,63.64,117,0,9.8,2.3,7.5,2016,REG,5
433,T.Boyd,Tyler Boyd,CIN,WR,7.7,2.1,13.5,17.35,3,5,60,33,0,-0.3,0.3,-0.6,2016,REG,5
434,T.Williams,Tyrell Williams,LAC,WR,7.6,2.8,22.9,30.22,5,6,83.33,117,1,2.4,4.6,-2.2,2016,REG,5
435,V.Jackson,Vincent Jackson,TB,WR,7.8,2.3,11.2,15.23,3,5,60,36,0,1.6,2.1,-0.5,2016,REG,5
436,W.Fuller,Will Fuller,HOU,WR,6.8,3.4,18.4,28.35,1,6,16.67,4,0,8.4,6.7,1.6,2016,REG,5
437,Z.Miller,Zach Miller,CHI,TE,3.8,2.9,6.5,14.65,7,8,87.5,73,0,5.4,3.6,1.8,2016,REG,5
438,A.Green,A.J. Green,CIN,WR,4.4,2.7,10.9,32.33,6,10,60,88,0,3.5,6.4,-2.9,2016,REG,6
439,A.Hurns,Allen Hurns,JAX,WR,6.7,2.4,7.9,27.98,5,11,45.45,74,0,5,5.4,-0.4,2016,REG,6
440,A.Robinson,Allen Robinson,JAX,WR,6.3,2.3,16,30.82,3,6,50,49,0,0.3,3,-2.7,2016,REG,6
441,A.Jeffery,Alshon Jeffery,CHI,WR,3.5,2.7,11.4,40.72,7,13,53.85,85,0,4.4,2.9,1.5,2016,REG,6
442,A.Cooper,Amari Cooper,OAK,WR,3.5,1.8,10.4,43.84,10,13,76.92,129,0,1.9,2.7,-0.8,2016,REG,6
443,A.Boldin,Anquan Boldin,DET,WR,6.1,2.9,6.8,33.19,8,9,88.89,60,1,2.3,3.2,-0.9,2016,REG,6
444,A.Brown,Antonio Brown,PIT,WR,3.2,2.6,12.4,32.84,4,8,50,39,0,1.4,4.6,-3.2,2016,REG,6
445,A.Gates,Antonio Gates,LAC,TE,4.8,2.1,9.4,26.09,2,6,33.33,16,0,1.2,2.1,-1,2016,REG,6
446,B.Fowler,Bennie Fowler,DEN,WR,7.3,1.5,12.2,19.39,3,7,42.86,22,1,0.8,1.1,-0.3,2016,REG,6
447,B.Cooks,Brandin Cooks,NO,WR,8.2,4.8,15.3,35.86,7,9,77.78,173,1,14.3,12.3,1.9,2016,REG,6
448,B.Lafell,Brandon LaFell,CIN,WR,3.7,1.4,15,22.35,2,5,40,13,1,2.6,3.3,-0.7,2016,REG,6
449,B.Marshall,Brandon Marshall,NYJ,WR,8.8,1.9,15.4,33.05,3,6,50,70,0,5.2,5.1,0.1,2016,REG,6
450,B.Perriman,Breshad Perriman,BAL,WR,5.5,2.5,12.5,24.62,3,8,37.5,48,0,2.4,6,-3.6,2016,REG,6
451,B.Quick,Brian Quick,LAR,WR,7,2.6,4.7,10.16,5,5,100,61,0,7.5,5.8,1.7,2016,REG,6
452,C.Fiedorowicz,C.J. Fiedorowicz,HOU,TE,6.7,2.7,8.6,16.05,6,7,85.71,85,1,6.1,6.4,-0.3,2016,REG,6
453,C.Meredith,Cameron Meredith,CHI,WR,5.2,2.8,6.7,27.79,11,15,73.33,113,0,6.6,3.3,3.2,2016,REG,6
454,C.Clay,Charles Clay,BUF,TE,4.3,2.8,7,26.68,5,7,71.43,52,0,3.6,7,-3.4,2016,REG,6
455,C.Peake,Charone Peake,NYJ,WR,6.5,2.3,6.1,21.67,5,10,50,43,0,4.1,4.3,-0.2,2016,REG,6
456,C.Fleener,Coby Fleener,NO,TE,5.5,2.3,6.4,11.72,6,7,85.71,74,1,5.3,2.9,2.4,2016,REG,6
457,C.Beasley,Cole Beasley,DAL,WR,6.5,4.6,1.4,3.27,6,6,100,58,2,8.8,7.7,1.1,2016,REG,6
458,D.Hopkins,DeAndre Hopkins,HOU,WR,4.7,2.1,11.1,44.27,9,15,60,71,0,0.8,0.8,0,2016,REG,6
459,D.Jackson,DeSean Jackson,WAS,WR,4,1.7,16,39.42,4,9,44.44,55,0,1.6,4,-2.4,2016,REG,6
460,D.Parker,DeVante Parker,MIA,WR,5.4,3,8.1,29.07,5,7,71.43,28,0,2.4,4.2,-1.8,2016,REG,6
461,D.Thomas,Demaryius Thomas,DEN,WR,2.9,2.2,8.5,19.31,5,10,50,35,0,3.5,2.6,0.9,2016,REG,6
462,D.Pitta,Dennis Pitta,BAL,TE,6.4,2.6,8.7,21.45,6,10,60,36,0,3,3,0,2016,REG,6
463,D.Funchess,Devin Funchess,CAR,WR,5.8,1.2,15,16.02,2,6,33.33,28,1,-0.9,-0.2,-0.7,2016,REG,6
464,D.Baldwin,Doug Baldwin,SEA,WR,6.6,3.5,1.8,4.41,4,5,80,31,0,5.7,4.7,1,2016,REG,6
465,E.Royal,Eddie Royal,CHI,WR,6.1,3.4,5.9,9.83,4,6,66.67,54,0,7,5.8,1.2,2016,REG,6
466,E.Rogers,Eli Rogers,PIT,WR,6.3,3.5,6.9,11.51,4,5,80,35,0,2.2,5.3,-3.1,2016,REG,6
467,E.Sanders,Emmanuel Sanders,DEN,WR,5.4,2.4,15.2,20.8,4,6,66.67,40,0,1.8,2,-0.2,2016,REG,6
468,G.Barnidge,Gary Barnidge,CLE,TE,7,3.3,10,11.4,3,5,60,59,0,11,11.1,-0.1,2016,REG,6
469,G.Tate,Golden Tate,DET,WR,7.5,3.8,6.7,36.2,8,10,80,165,1,13.1,8.5,4.6,2016,REG,6
470,G.Olsen,Greg Olsen,CAR,TE,7.2,4.3,11.4,14.25,6,7,85.71,94,0,6.3,8.2,-1.9,2016,REG,6
471,H.Henry,Hunter Henry,LAC,TE,5.5,2.5,9.7,35.88,6,8,75,83,1,5.8,6.8,-1,2016,REG,6
472,J.Brown,Jaron Brown,ARI,WR,6,2,5.5,10.3,4,5,80,35,0,2.5,2.6,-0.2,2016,REG,6
473,J.Landry,Jarvis Landry,MIA,WR,5.9,3.1,6.1,28.17,7,9,77.78,91,0,6.5,3.5,3,2016,REG,6
474,J.Witten,Jason Witten,DAL,TE,4.6,1.6,8.9,27.58,4,8,50,42,0,1.5,2,-0.5,2016,REG,6
475,J.Kerley,Jeremy Kerley,SF,WR,7.3,1.8,9.3,21.22,2,7,28.57,12,0,0.6,1.2,-0.6,2016,REG,6
476,J.Kearse,Jermaine Kearse,SEA,WR,4.6,2.6,17.5,43.42,3,5,60,35,0,2.7,4,-1.3,2016,REG,6
477,J.Graham,Jimmy Graham,SEA,TE,6.4,3.8,6.3,28.08,6,9,66.67,89,0,8.2,9.9,-1.7,2016,REG,6
478,J.Brown,John Brown,ARI,WR,3.8,2.4,11.1,29.03,5,7,71.43,54,0,-0.9,0.1,-1,2016,REG,6
479,J.Matthews,Jordan Matthews,PHI,WR,5.9,3,17.6,50.49,3,7,42.86,75,0,7,6.7,0.4,2016,REG,6
480,J.Norwood,Jordan Norwood,DEN,WR,4.5,2.5,7.1,11.35,5,7,71.43,39,0,4.1,3,1.1,2016,REG,6
481,J.Nelson,Jordy Nelson,GB,WR,6,2.1,12.2,28,5,7,71.43,68,0,0.3,1.6,-1.3,2016,REG,6
482,J.Hill,Josh Hill,NO,TE,8.2,2,8.5,11.07,2,5,40,23,1,3.2,2.8,0.4,2016,REG,6
483,J.Edelman,Julian Edelman,NE,WR,5.3,2.4,6,18.89,4,7,57.14,30,0,3.7,5.8,-2.2,2016,REG,6
484,J.Jones,Julio Jones,ATL,WR,6,3.7,18.3,38.91,7,9,77.78,139,1,4.1,7.5,-3.4,2016,REG,6
485,K.Aiken,Kamar Aiken,BAL,WR,4.6,3.4,14.1,20.82,4,6,66.67,64,0,6.5,6,0.5,2016,REG,6
486,K.Benjamin,Kelvin Benjamin,CAR,WR,8.1,3,14.5,36.22,8,14,57.14,86,0,1.8,2.4,-0.5,2016,REG,6
487,K.Wright,Kendall Wright,TEN,WR,8,3.7,14,49.04,8,9,88.89,133,1,2.3,4.1,-1.7,2016,REG,6
488,K.Britt,Kenny Britt,LAR,WR,3.5,1.3,15.1,51.67,7,8,87.5,136,2,2.7,2.6,0.1,2016,REG,6
489,L.Kendricks,Lance Kendricks,LAR,TE,7.4,2.1,6.9,23.78,5,8,62.5,34,1,1.6,2.7,-1.2,2016,REG,6
490,L.Donnell,Larry Donnell,NYG,TE,5.2,3.7,2.4,4.53,6,7,85.71,34,0,3.5,4.5,-1,2016,REG,6
491,L.Fitzgerald,Larry Fitzgerald,ARI,WR,5.5,2,7.2,24.14,6,9,66.67,49,0,2.8,2.4,0.4,2016,REG,6
492,M.Lee,Marqise Lee,JAX,WR,8.2,2,6.9,13.39,6,6,100,61,0,3.2,1.9,1.3,2016,REG,6
493,M.Bennett,Martellus Bennett,NE,TE,8,5.4,4.9,10.92,5,5,100,48,0,4.7,6.5,-1.8,2016,REG,6
494,M.Jones,Marvin Jones,DET,WR,3.9,2.3,6.6,21.34,2,6,33.33,10,1,2.5,5.1,-2.6,2016,REG,6
495,M.Thomas,Michael Thomas,NO,WR,6.2,4.1,10.1,13.06,5,5,100,78,1,5.5,5.8,-0.3,2016,REG,6
496,M.Wallace,Mike Wallace,BAL,WR,5.8,3.2,14.1,31.15,4,9,44.44,97,0,9.9,9.7,0.2,2016,REG,6
497,M.Sanu,Mohamed Sanu,ATL,WR,5.9,2.2,11.6,27.34,5,10,50,47,1,1.1,2.4,-1.3,2016,REG,6
498,O.Beckham,Odell Beckham,NYG,WR,6.9,2.8,12.8,34.79,8,10,80,222,2,16.1,7.7,8.4,2016,REG,6
499,P.Dorsett,Phillip Dorsett,IND,WR,7,1.3,13.4,23.38,2,5,40,12,0,0,0.6,-0.6,2016,REG,6
500,P.Garcon,Pierre Garcon,WAS,WR,3.1,2.2,9.2,27.72,6,11,54.55,77,0,5.5,6.8,-1.4,2016,REG,6
501,Q.Enunwa,Quincy Enunwa,NYJ,WR,6,2.7,7.9,14.15,3,5,60,42,0,5.6,4.3,1.3,2016,REG,6
502,Q.Patton,Quinton Patton,SF,WR,7.3,3.1,4.7,10.64,4,7,57.14,52,0,12.6,7.8,4.8,2016,REG,6
503,R.Cobb,Randall Cobb,GB,WR,5.4,4.5,11.7,42.35,7,11,63.64,53,1,4,7,-3,2016,REG,6
504,R.Louis,Ricardo Louis,CLE,WR,4.7,1.7,9.2,18.83,5,9,55.56,65,0,5.8,5.1,0.7,2016,REG,6
505,R.Gronkowski,Rob Gronkowski,NE,TE,6.6,2.6,12.7,51.52,7,9,77.78,162,1,11.4,8.9,2.5,2016,REG,6
506,R.Anderson,Robby Anderson,NYJ,WR,5.7,3.7,11.9,25.49,4,6,66.67,24,0,0.6,2,-1.4,2016,REG,6
507,R.Woods,Robert Woods,BUF,WR,8.9,4.1,5.7,18.69,5,6,83.33,44,1,3.5,2.9,0.7,2016,REG,6
508,R.Griffin,Ryan Griffin,HOU,TE,4,3.2,6,7.96,3,5,60,31,0,3.7,5.3,-1.6,2016,REG,6
509,S.Roberts,Seth Roberts,OAK,WR,2.6,3.5,6.2,12.15,3,6,50,29,0,9.6,9.6,0,2016,REG,6
510,S.Shepard,Sterling Shepard,NYG,WR,4.8,3.3,9.7,20.91,4,8,50,25,0,5.3,7.5,-2.3,2016,REG,6
511,T.Hilton,T.Y. Hilton,IND,WR,4.7,1.9,14.1,44.23,3,9,33.33,49,0,1.3,2.1,-0.9,2016,REG,6
512,T.Ginn,Ted Ginn,CAR,WR,8.7,3.7,13.5,19.21,5,8,62.5,54,0,2.6,4.2,-1.6,2016,REG,6
513,T.Williams,Terrance Williams,DAL,WR,6,2.5,14.6,28.24,4,5,80,75,0,4.3,5,-0.7,2016,REG,6
514,T.Pryor,Terrelle Pryor,CLE,WR,5.1,1.7,13.8,40.91,9,13,69.23,75,2,-0.5,0.2,-0.7,2016,REG,6
515,T.Smith,Torrey Smith,SF,WR,7.6,2.9,18.9,42.87,3,7,42.86,76,1,13,9.6,3.4,2016,REG,6
516,T.Benjamin,Travis Benjamin,LAC,WR,7.7,1,9.3,21.53,3,5,60,17,0,0.2,0.2,0,2016,REG,6
517,T.Montgomery,Ty Montgomery,GB,WR,5.7,5,1.9,7.57,10,12,83.33,98,0,6.3,6.9,-0.6,2016,REG,6
518,T.Boyd,Tyler Boyd,CIN,WR,3.5,3.4,15.4,22.92,4,5,80,79,0,8.2,6.9,1.3,2016,REG,6
519,T.Lockett,Tyler Lockett,SEA,WR,8,3,4.5,11.24,3,5,60,23,0,4.5,6.1,-1.6,2016,REG,6
520,V.Cruz,Victor Cruz,NYG,WR,6.5,2,13.2,25.02,3,7,42.86,31,0,0.2,0.7,-0.5,2016,REG,6
521,W.Snead,Willie Snead,NO,WR,6.6,5.4,4.9,8.83,4,7,57.14,47,0,4.6,5.7,-1.1,2016,REG,6
522,Z.Miller,Zach Miller,CHI,TE,5.4,2.2,6.7,18.43,6,10,60,36,0,3.9,3.7,0.2,2016,REG,6
523,A.Green,A.J. Green,CIN,WR,4.2,2.4,17.8,37.81,8,8,100,169,1,4.1,4.6,-0.5,2016,REG,7
524,A.Thielen,Adam Thielen,MIN,WR,5.8,2.6,14.8,27.21,2,5,40,52,0,7.1,9,-1.9,2016,REG,7
525,A.Hurns,Allen Hurns,JAX,WR,7.2,2.9,7,14.04,4,7,57.14,45,0,4.9,7.2,-2.3,2016,REG,7
526,A.Robinson,Allen Robinson,JAX,WR,5.8,1.1,12.5,28.55,2,8,25,9,0,0.2,1.5,-1.3,2016,REG,7
527,A.Jeffery,Alshon Jeffery,CHI,WR,3.9,1.7,11.6,43.15,3,11,27.27,33,0,3.6,4.6,-1,2016,REG,7
528,A.Cooper,Amari Cooper,OAK,WR,3.6,3.8,3.3,7.6,4,5,80,29,0,6.2,6.1,0.1,2016,REG,7
529,A.Brown,Antonio Brown,PIT,WR,4.5,2.6,11,35.19,7,11,63.64,106,0,5.6,6.1,-0.5,2016,REG,7
530,A.Gates,Antonio Gates,LAC,TE,4.7,1.8,7.8,19.93,5,10,50,38,0,3,3.6,-0.6,2016,REG,7
531,B.Cooks,Brandin Cooks,NO,WR,9.6,2.3,9.6,30.37,7,9,77.78,58,1,0.3,0.7,-0.3,2016,REG,7
532,B.Lafell,Brandon LaFell,CIN,WR,5.7,5.5,15.4,20.4,4,5,80,83,1,3.9,5.2,-1.3,2016,REG,7
533,B.Marshall,Brandon Marshall,NYJ,WR,4.4,2.6,12,62.34,3,8,37.5,39,0,-0.2,2.8,-3,2016,REG,7
534,B.Perriman,Breshad Perriman,BAL,WR,6.7,2.5,12.4,12.9,1,5,20,11,0,7.3,9.4,-2.1,2016,REG,7
535,B.Quick,Brian Quick,LAR,WR,5.8,2.5,18.8,34.26,4,9,44.44,92,0,2.3,4.6,-2.3,2016,REG,7
536,C.Fiedorowicz,C.J. Fiedorowicz,HOU,TE,2.9,1.4,8.5,15.96,5,7,71.43,35,0,1.1,1,0.1,2016,REG,7
537,C.Clay,Charles Clay,BUF,TE,7.3,2.7,9.2,11.15,2,5,40,29,0,3,4.7,-1.7,2016,REG,7
538,C.Hamilton,Cobi Hamilton,PIT,WR,4.3,1.4,15.9,27.6,3,6,50,36,0,0.3,0.9,-0.6,2016,REG,7
539,C.Patterson,Cordarrelle Patterson,MIN,WR,8.8,4.3,3.8,9.75,7,7,100,67,1,6.2,5.6,0.7,2016,REG,7
540,D.Heyward-Bey,Darrius Heyward-Bey,PIT,WR,4.9,2.6,10.6,21.43,3,7,42.86,30,1,2.4,2.9,-0.5,2016,REG,7
541,D.Adams,Davante Adams,GB,WR,5.9,2.8,10.9,48.84,13,16,81.25,132,2,2,2.8,-0.7,2016,REG,7
542,D.Hopkins,DeAndre Hopkins,HOU,WR,6.3,3.5,14.2,45.78,5,12,41.67,36,0,2.2,3,-0.8,2016,REG,7
543,D.Jackson,DeSean Jackson,WAS,WR,8.6,2,12.8,28.67,5,8,62.5,35,0,0.1,1.1,-1,2016,REG,7
544,D.Walker,Delanie Walker,TEN,TE,6.8,3.4,9.1,20.53,7,8,87.5,84,1,5.1,4.1,1,2016,REG,7
545,D.Thomas,Demaryius Thomas,DEN,WR,5.1,2.1,8.3,32.41,6,10,60,40,1,2.6,2.8,-0.1,2016,REG,7
546,D.Pitta,Dennis Pitta,BAL,TE,5,2.1,8.4,17.49,4,10,40,40,0,2.6,5.6,-3,2016,REG,7
547,D.Inman,Dontrelle Inman,LAC,WR,6.2,2.7,11.3,17.15,3,6,50,58,0,1.7,4.8,-3.1,2016,REG,7
548,D.Baldwin,Doug Baldwin,SEA,WR,7.2,2,8.2,27.39,6,9,66.67,69,0,6.2,1.8,4.4,2016,REG,7
549,E.Sanders,Emmanuel Sanders,DEN,WR,5.2,1.6,16.2,50.48,4,8,50,86,0,7.3,5.3,2,2016,REG,7
550,E.Swoope,Erik Swoope,IND,TE,5,2.2,13,16.3,2,5,40,51,0,9.2,11.2,-2,2016,REG,7
551,G.Barnidge,Gary Barnidge,CLE,TE,5.9,1.2,8.6,36.6,6,7,85.71,66,0,2.1,2.7,-0.6,2016,REG,7
552,G.Tate,Golden Tate,DET,WR,4.5,2.1,8.2,39.81,6,12,50,93,0,13.2,5.7,7.5,2016,REG,7
553,J.Nelson,J.J. Nelson,ARI,WR,4.3,1.7,28.4,37.04,3,7,42.86,84,0,13.4,4.5,8.9,2016,REG,7
554,J.Doyle,Jack Doyle,IND,TE,4.2,2.6,7.6,19.12,9,10,90,78,1,2.7,3.5,-0.7,2016,REG,7
555,J.Crowder,Jamison Crowder,WAS,WR,5.6,4.2,10,25.04,7,9,77.78,108,0,7.4,8,-0.6,2016,REG,7
556,J.Landry,Jarvis Landry,MIA,WR,7.7,2.9,10.6,30.16,5,8,62.5,78,0,6.1,4.5,1.6,2016,REG,7
557,J.Janis,Jeff Janis,GB,WR,5.9,2,3.6,5,2,5,40,9,0,2.4,3.4,-1,2016,REG,7
558,J.Kerley,Jeremy Kerley,SF,WR,5.4,3.9,5.9,10.22,2,5,40,15,0,2.6,3.8,-1.2,2016,REG,7
559,J.Maclin,Jeremy Maclin,KC,WR,5.1,2,13.9,31.07,4,5,80,40,0,0.8,3.7,-2.9,2016,REG,7
560,J.Graham,Jimmy Graham,SEA,TE,5.9,2.7,7.1,26.21,5,10,50,53,0,3.5,4.1,-0.6,2016,REG,7
561,J.Edelman,Julian Edelman,NE,WR,6.3,2.6,4,22.75,9,10,90,60,0,3,4.2,-1.2,2016,REG,7
562,J.Jones,Julio Jones,ATL,WR,7,1.7,16.6,66.64,9,15,60,174,0,2.8,3.7,-0.9,2016,REG,7
563,J.Thomas,Julius Thomas,JAX,TE,6.5,2.5,7,13.91,3,7,42.86,20,1,1.5,2.2,-0.7,2016,REG,7
564,K.Aiken,Kamar Aiken,BAL,WR,5.4,2.5,15,18.74,3,6,50,55,0,4.7,9.3,-4.5,2016,REG,7
565,K.Britt,Kenny Britt,LAR,WR,5.7,2.7,18.7,30.22,3,8,37.5,43,0,4.4,4.4,0,2016,REG,7
566,K.Stills,Kenny Stills,MIA,WR,6.8,1.8,16.2,45.81,5,8,62.5,100,1,7.5,2,5.5,2016,REG,7
567,K.Rudolph,Kyle Rudolph,MIN,TE,6.5,3.1,7.1,28.44,5,11,45.45,55,0,3.9,6.8,-2.9,2016,REG,7
568,L.Kendricks,Lance Kendricks,LAR,TE,5.5,1.9,3.4,6.12,7,9,77.78,55,0,3.6,4,-0.4,2016,REG,7
569,L.Fitzgerald,Larry Fitzgerald,ARI,WR,6.7,2.7,8.6,22.45,9,14,64.29,70,0,4.2,2.7,1.5,2016,REG,7
570,M.Lee,Marqise Lee,JAX,WR,5.9,2.8,8.3,18.96,7,8,87.5,107,0,9,8.1,1,2016,REG,7
571,M.Goodwin,Marquise Goodwin,BUF,WR,5.8,1.9,18,30.63,4,7,57.14,93,1,6.3,6.8,-0.5,2016,REG,7
572,M.Jones,Marvin Jones,DET,WR,3.2,1.1,18.3,36.87,4,5,80,94,0,2.2,4.2,-2.1,2016,REG,7
573,M.Crabtree,Michael Crabtree,OAK,WR,4,1.2,10.7,54.73,8,11,72.73,96,1,0.5,1.8,-1.3,2016,REG,7
574,M.Floyd,Michael Floyd,ARI,WR,4.1,2.7,11.3,14.79,5,7,71.43,65,0,1.7,1.8,-0.1,2016,REG,7
575,M.Thomas,Michael Thomas,NO,WR,7,3.8,7.9,36.09,10,13,76.92,130,0,7.1,8,-0.9,2016,REG,7
576,M.Evans,Mike Evans,TB,WR,4.8,3.1,14.8,64.47,8,13,61.54,96,2,1.3,1.4,0,2016,REG,7
577,M.Wallace,Mike Wallace,BAL,WR,6.8,3.3,14.6,39.3,10,13,76.92,120,0,2.3,3,-0.7,2016,REG,7
578,N.Agholor,Nelson Agholor,PHI,WR,6.1,1.7,16.6,47.14,2,6,33.33,10,0,-0.6,0.6,-1.2,2016,REG,7
579,O.Beckham,Odell Beckham,NYG,WR,5.9,1.7,11.7,44.86,5,9,55.56,49,0,0.9,3.8,-2.9,2016,REG,7
580,P.Garcon,Pierre Garcon,WAS,WR,3.3,3.1,15,20.92,2,5,40,22,0,1.7,3.3,-1.6,2016,REG,7
581,R.Cobb,Randall Cobb,GB,WR,5.7,3,6.8,28.68,11,15,73.33,95,1,5.2,4.4,0.8,2016,REG,7
582,R.Matthews,Rishard Matthews,TEN,WR,8.2,1.7,17.5,34.43,4,7,57.14,37,0,2.5,1,1.6,2016,REG,7
583,R.Shepard,Russell Shepard,TB,WR,6,7.1,14.9,29.84,5,6,83.33,77,1,4.7,4.8,-0.1,2016,REG,7
584,R.Griffin,Ryan Griffin,HOU,TE,2.6,3.8,4.1,5.52,2,5,40,13,0,2.9,3.9,-1,2016,REG,7
